10022437	no sleep	kein Schlaf
10028813	nauseous	Übelkeit
10048010	withdraw symptoms	Symptome zurückziehen
10041349	sleepiness	Schläfrigkeit
10016322	zombie	Zombie
10027951	full-fledged mood swing	vollwertiger Stimmungsumschwung
10022437	3 hours of sleep	3 Stunden Schlaf
10002855	anxious	ängstlich
10016256	exhausted	erschöpft
10022437	not getting any sleep	keinen Schlaf bekommen
10022437	ca n't sleep	kann nicht schlafen
10061428	with no eating	ohne Essen
10047700	vomit	Erbrechen
10028813	nausea	Übelkeit
10016322	feelign crazy	feelign verrückt
10022437	30 mins of sleep	30 Min. Schlaf
10012174	dehydrated	dehydriert
10040984	fucked with my sleep	mit meinem Schlaf gefickt
10022437	did n't go to sleep	schlief nicht ein
10022437	off switch for emotions and sleep	Ausschalter für Emotionen und Schlaf
10037087	pruritus	Pruritus
MEDDRA PT	heart issues	Herzprobleme
10048010	withdrawal	Rückzug
10011469	cry	ruf
10000059	upset stomach	Magenverstimmung
10016256	tired	müde
10016338	jittery	nervös
10062519	trouble sleeping	Schlafstörungen
10016256	tired	müde
10043087	did u just decide to stop doing your job	Haben Sie gerade beschlossen, Ihre Arbeit aufzugeben?
10048010	withdrawals	Rückzüge
10019211	headache	Kopfschmerzen
10004716	binge	binge
10029897	obessive	obessiv
10033557	my heart feeling like it 's about to burst out my chest	mein Herz fühlt sich an, als würde es mir gleich aus der Brust platzen
10037087	itching	Juckreiz
10022437	have n't slept	nicht geschlafen haben
10020642	sweating	Schwitzen
10028813	nauseous	Übelkeit
10000081	abdominal pain	Bauchschmerzen
10022437	never let 's me sleep	Lass mich nie schlafen
10011469	cry	ruf
10027295	gives me my period like 3 fucking weeks a month	gibt mir meine Periode wie 3 verdammte Wochen im Monat
10019133	hangover	Kater
10047700	throw up	sich übergeben
10022437	let me sleep	lassen Sie mich schlafen
10041349	drowsiness	Schläfrigkeit
10022437	pulling an all nighter	die die ganze Nacht durchziehen
10000125	vivid, horrible dreams 	lebendige, schreckliche Träume
10022094	rash from enbrel shots	Ausschlag von Enbrel-Schüssen
10042458	suicidal thoughts	Selbstmordgedanken
10022437	want to fucking sleep	verdammt noch mal schlafen wollen
10047899	fat	fett
10020937	numb	gefühllos
10016322	zombie	Zombie
10013968	short of breath	Kurzatmigkeit
10039897	sedating effect	sedierende Wirkung
10016256	tired	müde
10012378	depressed	deprimiert
10027951	mood swings	Stimmungsschwankungen
10022437	wideawake	weitewachsen
10020642	sweats	schwitzt
10029412	nightmares	Alpträume
10022093	itchy lumps on my injection sites	juckende Klumpen an meinen Injektionsstellen
10029898	ocd	ocd
10000125	get those crazy dreams	diese verrückten Träume bekommen
10041349	sleepy	schläfrig
10022437	keeps me up	hält mich wach
10003988	back ache	Rückenschmerzen
10047700	throw up	sich übergeben
10020765	sleep all day	den ganzen Tag schlafen
10037211	hyper	hyper
10042458	suicidal	selbstmörderisch
10020466	hungry	hungrig
10020466	weird appetite changes	merkwürdige Appetitveränderungen
10016322	feel horrible	sich schrecklich fühlen
10013781	dry mouth	Mundtrockenheit
10002855	anxious	ängstlich
10029412	nightmares	Alpträume
10020765	do is sleep	tun ist schlafen
10013663	addiction	Sucht
10013781	did n't make my damn mouth so dry	hat meinen verdammten Mund nicht so trocken gemacht
10016256	strains u all day	strapaziert u den ganzen Tag
10027599	migraines	Migräne
10022437	insomnia	Schlaflosigkeit
10048010	withdrawals	Rückzüge
10020765	sleeping 14 hours a	14 Stunden schlafen a
10048010	withdrawal	Rückzug
10016338	jittery	nervös
10015535	get high	sich zudröhnen
10041349	fog	Nebel
10020765	sleeping most the time	die meiste Zeit schlafen
10022998	a bitch	eine Hündin
10022437	hard to sleep	schwer zu schlafen
10016256	tired	müde
10022437	wish I was tired	Ich wünschte, ich wäre müde
10048010	withdrawal	Rückzug
10047571	vision is fucked off	Die Vision ist im Arsch
10028813	nausea	Übelkeit
10040984	have n't been able to sleep properly	haben nicht richtig schlafen können
10020642	sweating	Schwitzen
10003658	a-fib	a-fib
10025482	sick	krank
10048010	withdrawing	zurückziehen
10033557	heart is racing	das Herz rast
10022998	always a bitch	immer ein Miststück
10067484	reaction	Reaktion
10066241	chew my lip	auf der Lippe kauen
10020466	hungry	hungrig
10016322	makes me feel worse	lässt mich schlechter fühlen
10047513	wouldn't be able to focus my eyes	nicht in der Lage wäre, meine Augen zu fokussieren
10022437	still up bc of stupid fckin vyvanse	noch oben bc von dummen fckin vyvanse
10020765	sleeping till late	bis spät schlafen
10025482	sick	krank
10048010	withdrawl	zurückziehenl
10016256	fatigue	Müdigkeit
10043431	think im going insane	denken, ich werde verrückt
10012735	diarrhea	Durchfall
10015150	red  like a lobster	rot wie ein Hummer
10020466	hungry	hungrig
10015535	happy as hell	verdammt glücklich
10067484	reactions	Reaktionen
10021688	bruise easily	Prellungen leicht
10022437	have n't slept	nicht geschlafen haben
10022437	let me sleep	lassen Sie mich schlafen
10061920	crazy	verrückt
10016322	zombie	Zombie
10041349	brain fog	Hirnnebel
10019063	hallucinations	Halluzinationen
10020765	sleep	schlafen
10048010	withdrawal	Rückzug
10020937	numb	gefühllos
10016322	zombie	Zombie
10011469	crying	weinend
10048010	withdrawals	Rückzüge
10061461	impotency	Ohnmacht
10000125	dreams	Träume
10019063	hallucinations	Halluzinationen
10016322	zombie like	zombieartig
10061428	stops u from being hungry	hindert u daran, hungrig zu sein
10020642	sweating	Schwitzen
10052793	bdd	bdd
10022437	wanna sleep	schlafen wollen
10013709	still in pain	immer noch Schmerzen
10000125	dreams bat-sht-crazy	träumt badewannenverrückt
10047899	weight gain	Gewichtszunahme
10048010	withdrawals	Rückzüge
10022437	sleep is just an option	Schlaf ist nur eine Option
10037211	hyper	hyper
10002652	orgasm-less	orgasmuslos
10047899	weight gain	Gewichtszunahme
10048010	withdrawls	zieht sich zurück
10041349	trazadone had a nigga leaning	trazadone hatte einen Nigga-Anhänger
10048010	withdrawl	zurückziehenl
10022437	ca n't sleep	kann nicht schlafen
10047895	weight loss	Gewichtsverlust
10041349	put you to sleep	Sie einschläfern
10022437	not getting anyyyy sleep today	heute keinen Schlaf bekommen
10002942	apathy	Teilnahmslosigkeit
10044565	shaking	Schütteln
10066241	lip all day	Lippe den ganzen Tag
10022437	have n't slept in 24	seit 24 Jahren nicht mehr geschlafen haben
10064805	racing thoughts	rasende Gedanken
10022437	need sleep	brauchen Schlaf
10044565	shakes	schüttelt
10038776	dry heave	trockene Hebung
10033799	paralytic	paralytisch
10019133	hangover	Kater
10048010	withdrawal	Rückzug
10048232	yawning	gähnend
10013573	really light headed	sehr leichtsinnig
10016322	zombie	Zombie
10019211	headaches	Kopfschmerzen
10029412	nightmares	Alpträume
10042209	emotional stress	emotionaler Stress
10013709	don't really help	nicht wirklich helfen
10041349	made so bonkers	so verrückt gemacht
10028411	muscle aches	Muskelschmerzen
10033775	reoccurring feeling of shock impulses	wiederkehrendes Gefühl von Schockimpulsen
10033371	aches	Schmerzen
10022437	wish this vyvanse would stop so i could sleep	Ich wünschte, dieser Vyvanse würde aufhören, damit ich schlafen kann.
10012378	depressed	deprimiert
10048010	withdrawal	Rückzug
10022437	ca n't sleep	kann nicht schlafen
10019211	headaches	Kopfschmerzen
10022437	ca n't fucking sleep	kann verdammt noch mal nicht schlafen
10016256	tired	müde
10052804	tolerance	Toleranz
10016256	still tired	immer noch müde
10013911	tastes	schmeckt
10016256	makes me dead tired	macht mich todmüde
10028334	muscle spasms	Muskelkrämpfe
10022437	sleep past 3am	nach 3 Uhr morgens schlafen
10037844	face rashes	Gesichtsausschläge
10013663	addicted	süchtig
10047895	lost over a stone	über einen Stein verloren
10042458	thoughts of suicide	Selbstmordgedanken
10048010	withdrawal	Rückzug
10011469	not stop crying	nicht aufhören zu weinen
10014551	emotional	emotional
10022437	be able to sleep	schlafen können
10041349	sleepy	schläfrig
10048010	withdrawal	Rückzug
10016256	tired	müde
10041349	can't think	kann nicht denken
10022998	edgey	edgey
10047899	fat	fett
10033371	hurts	schmerzt
10000125	dreams were so intense	Die Träume waren so intensiv
10043458	thirsty	durstig
10016256	tired	müde
10020765	sleep for dayz	schlaf für dayz
10048010	withdrawal	Rückzug
10022437	insomnia	Schlaflosigkeit
10047899	gain much more weight	viel mehr Gewicht gewinnen
10048779	energetic	energische
10025482	sicker	kranker
10016322	feel like an emotionless zombie	sich wie ein emotionsloser Zombie fühlen
10025482	sick	krank
10022998	irritable	gereizt
10021030	hypomanic	hypomanisch
10015535	elevates my mood	hebt meine Stimmung
10003549	weaker	schwächer
10033864	paranoid	paranoid
10047899	weight gain hurts	Gewichtszunahme tut weh
10022437	failed to put me to sleep	hat mich nicht eingeschläfert
10036155	poor circulation	schlechte Zirkulation
10029412	nightmares	Alpträume
MEDDRA PT	comatose eating	komatöses Essen
10048010	withdrawal	Rückzug
10027599	migraine	Migräne
10022437	not slept	nicht geschlafen
10020466	hungry	hungrig
10041349	sleepy	schläfrig
10019211	headaches	Kopfschmerzen
10013709	ca n't stop wheezing no matter how many puffs of albuterol	kann das Keuchen nicht aufhören, egal wie viele Züge Albuterol
10014551	emotional	emotional
10039906	seizure	Beschlagnahme
10029412	nightmares	Alpträume
10025482	sick	krank
10028813	nausea	Übelkeit
10048010	withdrawal	Rückzug
10048779	stupid ass energy	Blödarsch-Energie
10016256	tired	müde
10044565	shaky	wackelig
10016256	tired	müde
10042458	suicidal	selbstmörderisch
10019211	headache	Kopfschmerzen
10061920	crazy	verrückt
10048010	withdrawal	Rückzug
10061428	world hunger solution	Lösung des Welthungers
10013395	disoriented	desorientiert
10022437	insomnia	Schlaflosigkeit
10011469	wanna cry	weinen wollen
10022437	wo n't be sleeping	nicht schlafen würden
10022437	no sleep	kein Schlaf
10013573	dizziness	Schwindelgefühl
10041349	foggy	neblig
10022437	not sleeping in the	nicht schlafend in der
10047899	50lbs extra pressure	50 Pfund zusätzlicher Druck
10016322	I'm a zombie	Ich bin ein Zombie
10022437	recovering from no sleep	sich von Schlaflosigkeit erholen
10048010	withdrawals	Rückzüge
10016256	exhausted	erschöpft
10047899	weight gain	Gewichtszunahme
10007515	into cardiac arrest	in einen Herzstillstand
10024855	blackout	Stromausfall
10048010	withdrawals	Rückzüge
10044565	shaky	wackelig
10025482	sick	krank
10028813	nausea	Übelkeit
10033557	heart is pounding	Das Herz klopft
10022437	have n't slept	nicht geschlafen haben
10016322	zombie	Zombie
10016322	zombie	Zombie
10029412	nightmare	Alptraum
10046543	so hard you pee	so fest du pinkelst
10041349	sleepy	schläfrig
10022437	ca n't sleep	kann nicht schlafen
10016322	zombie	Zombie
10002855	anxiety	Angst
10048010	withdrawals	Rückzüge
10013709	did nothing for me	hat nichts für mich getan
10016256	tired	müde
10020765	sleep all day	den ganzen Tag schlafen
10047700	to throw your guts up	die Eingeweide hochzuwerfen
10013968	struggled to breath	mit Atemnot zu kämpfen
10016256	tired	müde
10048010	withdrawal	Rückzug
10041349	sleepy	schläfrig
10012378	depressed	deprimiert
10042458	suicidal	selbstmörderisch
10047700	need to vomit	Erbrechen müssen
10022437	could n't keep living with no sleep	konnte nicht weiter ohne Schlaf leben
10044565	shaking	Schütteln
10016766	explain your flatulence	erklären Sie Ihre Blähungen
10042458	suicidal	selbstmörderisch
10022095	reaction at my liraglutide injection site	Reaktion an meiner Liraglutid-Injektionsstelle
10033371	aches and pains	Schmerzen und Wehwehchen
10048010	withdrawal	Rückzug
10016256	tired	müde
10033371	hurt	verletzen
10022437	all nighter	die ganze Nacht
10020466	hungry	hungrig
10033371	pain	Schmerz
10001760	hair was falling out	die Haare fielen aus
10017367	going to the bathroom a lot	viel auf die Toilette gehen
10061428	no ... food	kein ... Essen
10019211	headaches	Kopfschmerzen
10003549	weak	schwach
10025482	sick	krank
10028334	brain spasms	Hirnkrämpfe
10022437	keep me from sleeping	mich vom Schlafen abhalten
10048010	withdrawal	Rückzug
10020765	sleeping	schlafend
10016256	tired	müde
10048010	withdrawal	Rückzug
10002368	in ur mind ur like kill kill kill	in ur Geist ur wie töten töten töten
10041349	sleepy	schläfrig
10048768	skin is a mess	Die Haut ist ein Chaos
10013663	addictive	süchtig machend
10022437	an all nighter	eine Nachtschicht
10040984	fucked up my sleeping	hat mir den Schlaf versaut
10022437	def not sleeping	def nicht schlafen
10037844	rash	vorschnell
10022437	ca n't sleep	kann nicht schlafen
10020765	go to sleep	schlafen gehen
10015137	burps	rülpst
10061428	lack of appetite	Appetitlosigkeit
10013663	can't sleep at all without it	kann ohne sie überhaupt nicht schlafen
10022437	sleeping is never an option	Schlafen ist nie eine Option
10048010	withdrawals	Rückzüge
10008479	chest pain	Brustschmerzen
10061428	lack of appetite	Appetitlosigkeit
10001540	akathisia	akathisie
10048010	withdrawals	Rückzüge
10022437	could n't sleep	konnte nicht schlafen
10022524	wrists out of frustration	Handgelenke aus Frustration
10016322	feel weird	sich komisch fühlen
10041349	drowsy	schläfrig
10039906	seizures	Beschlagnahmen
10025482	make you more sick	Sie noch kranker machen
10048010	withdrawals	Rückzüge
10020765	sleep 18 hr\/day	18 Std./Tag schlafen
10039906	seizures	Beschlagnahmen
10000125	largactil dreams	largactile Träume
10013911	tastes	schmeckt
10041349	sleepy	schläfrig
10010071	coma	Koma
10022437	could n't sleep	konnte nicht schlafen
10022437	no getting any sleep tonight	Kein Schlaf heute Nacht
10016338	jittery	nervös
10022437	is n't lettin me sleep	lässt mich nicht schlafen
10048010	withdrawal	Rückzug
10022437	insomnia	Schlaflosigkeit
10016322	floppy and weird	schlaff und seltsam
10047924	wheeze	keuchen
10019211	headaches	Kopfschmerzen
10047899	put back on 2kg	2kg wieder auflegen
10016322	zombie	Zombie
10022078	[humira injection] swelling	[Humira-Injektion] Schwellung
10037211	hyper	hyper
10022998	irritable	gereizt
10022998	irritability	Reizbarkeit
10022437	i 'm wide awake im geeked	Ich bin hellwach im Geeked
10047899	gain like 30 pounds	etwa 30 Pfund zunehmen
10022437	did n't sleep	schlief nicht
10013781	mouth dry af	Mundtrockenheit af
10048010	withdrawal	Rückzug
10022437	not tired	nicht müde
10016322	zombie	Zombie
10041349	sleepy	schläfrig
10048010	withdrawal	Rückzug
10022437	wanna sleep tonight	heute Nacht schlafen wollen
10022437	get to go to sleep and the vyvanse wo n't wear off	schlafen gehen und der Schwindel nicht nachlassen würde
10020642	sweat	schwitzen
10022437	being up for 2 days straight	2 Tage am Stück wach sein
10020765	sleep all day	den ganzen Tag schlafen
10000125	weird dreams every night	seltsame Träume jede Nacht
10013573	dizziness	Schwindelgefühl
10003239	joint pain	Gelenkschmerzen
10016322	zombie	Zombie
10047899	weight gain	Gewichtszunahme
10016322	zombie	Zombie
10020765	slept for 14 hours	schlief 14 Stunden lang
10002942	uninspired	uninspiriert
10061428	not making me hungry	macht mich nicht hungrig
10033371	pain	Schmerz
10010774	constipation	Verstopfung
10047899	gained 20 lbs	20 Pfund zugenommen
10047899	weight gain	Gewichtszunahme
10015535	like doing cocaine	wie Kokain nehmen
10016322	feel awful all	fühlen sich alle schrecklich
10013573	dizzy	schwindlig
10049119	upset	verärgert
10041349	fog	Nebel
10024421	wanna masturbate and sleep	masturbieren und schlafen wollen
10047899	weight gain	Gewichtszunahme
10022437	does n't let me sleep	lässt mich nicht schlafen
10015926	bleed out eyes need	blutende Augen brauchen
10013753	withdrawal headaches	Entzugskopfschmerzen
10019211	headaches	Kopfschmerzen
10016256	tired	müde
10047899	gained weight	Gewicht zugenommen
10020765	sleep hard	fest schlafen
10015535	high	hoch
10022437	saying fuck sleep for today	"sagen: ""Scheiß auf den Schlaf für heute"
10028813	nauseous	Übelkeit
10038776	gag like	Knebel wie
10024419	took my sex drive	nahm meinen Sexualtrieb
10006784	burnin sensations	Burnin-Sensationen
10044565	shaking	Schütteln
10019211	headache	Kopfschmerzen
10043087	isn't helping anymore	ist nicht mehr hilfreich
10025482	sick	krank
10022437	sleep is no where	schlafen ist nicht wo
10025482	sick	krank
10019211	headaches	Kopfschmerzen
10044565	shakes	schüttelt
10047340	head rush	Ansturm auf den Kopf
10047899	blew up like a marshmallow	explodierte wie ein Marshmallow
10019211	headaches	Kopfschmerzen
10020642	sweatin	schwitzen
10020642	sweatin	schwitzen
10048010	withdrawal	Rückzug
10020466	hungry	hungrig
10044565	shake	schütteln
10044565	shakin	shakin
10041052	sluggish	schleppend
10000125	do n't remember dreams	erinnere mich nicht an Träume
10003402	stinging	stechend
10010071	coma	Koma
10041349	sleepy	schläfrig
10020642	sweat	schwitzen
10041349	can sleep for 2 days	kann 2 Tage lang schlafen
10000125	dreams	Träume
10020751	allergic reaction	allergische Reaktion
10016256	tired	müde
10022437	pulling a all nighters	die die ganze Nacht durchmachen
10040914	skin bad	Haut schlecht
10013781	dry mouth	Mundtrockenheit
10013774	dry eyes	trockene Augen
10009696	clumsiness	Ungeschicklichkeit
10025482	sick	krank
10029216	nervous	nervös
10047899	gain weight	an Gewicht zunehmen
10022437	ca n't sleeeep	kann nicht schlafen
10022437	insomnia	Schlaflosigkeit
10013573	loopy	verrückt
10000087	stomach/esophagus pain	Magen-/Ösophagusschmerzen
10016322	numb to the world	gefühllos für die Welt
10022437	wanna nap but vyvanse won't let you	Ich will ein Nickerchen machen, aber Vyvanse lässt Sie nicht
10025482	sick	krank
10033557	feels like my heart is going to explode	fühlt sich an, als würde mein Herz explodieren
10022437	idfk what sleep is	idfk was Schlaf ist
10013573	dizzy	schwindlig
10010071	coma	Koma
10002368	rage	Wut
10022437	insomnia	Schlaflosigkeit
10020466	starving	Hungernde
10022437	frivolous things such as sleep	frivole Dinge wie Schlaf
10013036	double vision	Doppeltsehen
10022437	keeps me from sleep	hält mich vom Schlaf ab
10022437	insomnia	Schlaflosigkeit
10043087	spasms came back	Krämpfe kamen zurück
10022437	can't fall asleep	kann nicht einschlafen
10061920	psychotic reactions	psychotische Reaktionen
10042458	suicide whose fucking idea was	Selbstmord, dessen verdammte Idee
10061920	makes me wants to stand up in the middle of class and bang on my chest like tarzan	bringt mich dazu, in der Mitte der Klasse aufzustehen und mir wie Tarzan auf die Brust zu klopfen
10012601	diabetes	Diabetes
10037660	fever	Fieber
10022437	never wanna sleep	nie schlafen wollen
10016256	fatigue	Müdigkeit
10016322	zombie	Zombie
10048010	withdrawal	Rückzug
10048010	withdrawls	zieht sich zurück
10020751	allergic	Allergiker
10016256	exhaustion	Erschöpfung
10000125	eventful movie night in your dreams	erlebnisreiche Filmnacht in Ihren Träumen
10011469	made me cry a lot	brachte mich sehr zum Weinen
10022437	from only 3hrs of sleep	von nur 3 Stunden Schlaf
10013573	dizzy	schwindlig
10019211	headaches	Kopfschmerzen
10044565	shaky	wackelig
10041349	feel like sleeping	Lust zu schlafen
10022437	impossible to sleep	unmöglich zu schlafen
10044565	shake	schütteln
10039897	sedation	Sedierung
10016322	zombie	Zombie
10019063	hallucinations	Halluzinationen
10022437	not go to sleep	nicht einschlafen
10022437	unable to sleep	nicht schlafen können
10022955	eye flair	Augenflair
10003402	stinging	stechend
10037087	itches	juckt
10020751	allergic reactions	allergische Reaktionen
10082201	quitting on me	mich zu verlassen
10016256	fatigue	Müdigkeit
10010774	constipation	Verstopfung
10053615	burned	verbrannt
10033371	pain	Schmerz
10033371	pain	Schmerz
10001760	lost a ton of hair	eine Tonne Haare verloren
10028411	muscles hurt	verletzte Muskeln
10033371	hurts	schmerzt
10000060	tummy is blown up	der Bauch ist aufgebläht
10001760	lost my hair	meine Haare verloren
10052804	tolerance	Toleranz
10024264	lethargy	Lethargie
10035664	phemonia	phemonia
10017533	fungal growth	Pilzwachstum
10062016	immune system is really weak	Das Immunsystem ist wirklich schwach
10016256	tired	müde
10003402	sting	stechen
10019211	headache	Kopfschmerzen
10005169	losing my sight	mein Augenlicht verlieren
10016256	knocked me on my ass	hat mir einen Schlag auf den Hintern versetzt
10040914	skin has reacted	Die Haut hat reagiert
10033371	painful	schmerzhaft
10020765	falling asleep in my soup	in meiner Suppe einschlafen
10025082	lung damage	Lungenschaden
10033371	pain	Schmerz
10016322	feel like dog doo	sich wie Hundescheiße fühlen
10061218	inflammation	Entzündung
10013573	dizzy	schwindlig
10033371	painful	schmerzhaft
10016322	feel strange	sich seltsam fühlen
10016256	exhausted	erschöpft
10033371	pain	Schmerz
10025482	sick	krank
10003988	back pain	Rückenschmerzen
10019211	headache	Kopfschmerzen
10061428	no appetite	kein Appetit
10052136	ears are blocked up	die Ohren verstopft sind
10033371	painful	schmerzhaft
10061598	have any immunity	irgendeine Immunität haben
10023232	inflammation of the ankle joint	Entzündung des Sprunggelenks
10050584	bruise	blauer Fleck
10016256	tired	müde
10037087	itchy	juckende
10019468	numbness whole left side of body	Taubheit gesamte linke Körperseite
10041349	spacey	
10003402	stings	sticht
10067484	reaction	Reaktion
10033371	hurts	schmerzt
10037844	rash	vorschnell
10061920	crazy	verrückt
10013911	all tastes wrong	alles schmeckt falsch
10028334	muscle cramps	Muskelkrämpfe
10016256	exhausted	erschöpft
10047899	weight gain	Gewichtszunahme
10053155	gi upset	gi verärgert
10028411	muscle pain	Muskelschmerzen
10040753	sinus infection	Sinus-Infektion
10019133	hangover	Kater
10016256	tiredness	Müdigkeit
10037087	itchy ouchy skin	juckende, autschige Haut
10016256	fatigue	Müdigkeit
10022093	injection site is still so itchy	Die Injektionsstelle juckt immer noch so stark
10010264	flare up	aufflackern
10033371	shooting fire straight from the depth of hell	Feuer direkt aus der Tiefe der Hölle schießen
10033371	pain	Schmerz
10055798	bled	bled
10017367	going to the bathroom a lot	viel auf die Toilette gehen
10061598	immune kick to my body	Immun-Tritt gegen meinen Körper
10050584	bruise	blauer Fleck
10016322	feel like shit	sich beschissen fühlen
10022095	reaction site	Reaktionsort
10002855	anxiousness	Ängstlichkeit
10003402	sting	stechen
10033371	owww	owww
10067484	reaction	Reaktion
10067484	reaction	Reaktion
10061598	suppressed immune system	unterdrücktes Immunsystem
10025482	sick	krank
10022078	inflamed injection site	entzündete Injektionsstelle
10033371	painful	schmerzhaft
10033371	sore	sore
10033371	pain	Schmerz
10061822	intolerant	intolerant
10016326	cold	kalt
10025482	sick	krank
10036316	ptsd	ptsd
10020751	allergic	Allergiker
10050584	bruise	blauer Fleck
10037087	scratching	kratzen
10033371	pain	Schmerz
10047531	problems with their vision	Probleme mit ihrer Sehkraft
10016256	knocking me off my feet	mich von den Füßen zu stoßen
10013709	stopped working	aufgehört zu arbeiten
10010264	flare up	aufflackern
10024968	chest infection	Brustinfektion
10000059	sick to my stomach	Mir ist schlecht im Magen
10022067	bleedy injection site	blutende Injektionsstelle
10037087	itchy	juckende
10010264	flare	Fackel
10002855	anxiety	Angst
10048010	withdrawal	Rückzug
10028813	nausea	Übelkeit
10042945	lupus	lupus
10037087	itches	juckt
10055798	blood	Blut
10033371	pain	Schmerz
10037844	rash	vorschnell
10024968	chest infection	Brustinfektion
10000059	stomach issues	Magenprobleme
10029216	nerves are all rattled	die Nerven sind völlig durcheinander
10016256	fatigue	Müdigkeit
10016256	tired	müde
10067484	reaction	Reaktion
10050584	bruise	blauer Fleck
10025482	sick	krank
10000081	cramping stomach	Magenkrämpfe
10016256	exhaustion	Erschöpfung
10050584	bruise	blauer Fleck
10016322	uneasy	unbehaglich
10019211	headaches	Kopfschmerzen
10050584	legs are bruised	Beine sind geprellt
10033371	painful	schmerzhaft
10061598	immune suppression	Immununterdrückung
10022437	can't sleep	kann nicht schlafen
10000081	tummy pain	Bauchschmerzen
10046735	welt	welt
10047899	felt like a sumo wrestler	fühlte sich wie ein Sumo-Ringer
10000059	sick to my stomach	Mir ist schlecht im Magen
10033371	pain	Schmerz
10022437	keeps me awake	hält mich wach
10033371	pain	Schmerz
10010305	confusion	Verwirrung
10010264	flare up	aufflackern
10033371	pain	Schmerz
10021654	having an appetite	Appetit haben
10016322	feel like absolute poop	sich wie absoluter Mist fühlen
10001949	memory loss	Gedächtnisverlust
10062016	immune system is weak	Das Immunsystem ist schwach
10016256	tired	müde
10022004	feel like I had a bad flu	das Gefühl haben, ich hätte eine schlimme Grippe gehabt
10020751	allergic	Allergiker
10067484	reacting worse	schlechter reagieren
10045285	ulcerated	ulzeriert
10047895	wt loss	Gewichtsverlust
10016256	tired	müde
10029216	get nervous	nervös werden
10010264	flare	Fackel
10024968	chest infections	Brustinfektionen
10037660	fever	Fieber
10037087	itchy	juckende
10010264	flare up	aufflackern
10033371	pain	Schmerz
10016322	be a bit low	ein bisschen niedrig sein
10070835	skin to be really itchy and super sensitive	die Haut wirklich juckend und superempfindlich ist
10041349	want to sleep	schlafen wollen
10033371	painful	schmerzhaft
10021654	want to eat everything	alles essen wollen
10033371	pain	Schmerz
10016256	drained	entwässert
10002855	anxiety	Angst
10061428	no appetite	kein Appetit
10033371	agony	Agonie
10033371	painful	schmerzhaft
10033425	killed my leg	hat mein Bein getötet
10025482	sic	sic
10033371	pains	schmerzt
10048010	withdrawal	Rückzug
10033371	pain	Schmerz
10053615	burn	verbrennen
10033371	hurts	schmerzt
10053615	burn	verbrennen
10033371	excruciating	entsetzlich
10061920	crazy	verrückt
10016322	zombie	Zombie
10033425	hands still sore	Hände immer noch wund
10017577	limp	hinkt
10016256	fatigue	Müdigkeit
10027951	moody	launisch
10016256	fatigue	Müdigkeit
10028334	cramps	Krämpfe
10037844	rashes	Ausschläge
10058097	screwed my metabolism	schraubte meinen Metabolismus
10000081	stomach decides it???s the ideal time to start causing me pain	der Magen entscheidet, dass dies der ideale Zeitpunkt ist, um mir Schmerzen zu bereiten
10033371	pain	Schmerz
10016256	exhausted	erschöpft
10002855	anxious	ängstlich
10059837	adhesions	Verklebungen
10019211	headaches	Kopfschmerzen
10016256	tired	müde
10033371	painful	schmerzhaft
10027599	migraines	Migräne
10033664	panic attack	Panikattacke
10033371	sore	sore
10033425	leg's in agony	Das Bein ist in Agonie
10003239	knee ache	Knieschmerzen
10033371	painful	schmerzhaft
10042674	swelling	Schwellung
10033371	pain	Schmerz
10025482	sicker	kranker
10016256	tired	müde
10053204	barely walk	kaum gehen
10021789	infections	Infektionen
10010264	flares	Fackeln
10001488	aggro	aggro
10017888	gastroenteritis	Gastroenteritis
10052904	stiff	steif
10067484	reaction	Reaktion
10022699	worsening my intestinal strictures	Verschlimmerung meiner Darmstrikturen
10033425	lags haven't stopped aching	Die Verzögerungen haben nicht aufgehört zu schmerzen
10028813	nausea	Übelkeit
10061428	no appetite	kein Appetit
10016717	fistulas	Fisteln
10013786	dry skin	trockene Haut
10016256	tired	müde
10033371	pain	Schmerz
10019211	headache	Kopfschmerzen
10016322	feel like garbage	sich wie Müll fühlen
10016256	tired	müde
10033109	toxic	giftig
10025482	sick	krank
10042945	lupus	lupus
10003239	hurt a lot worse in the finger joints	in den Fingergelenken viel schlimmer schmerzen
10034972	Cant be in the sun	Kann nicht in der Sonne sein
10037087	scalp itch	Kopfhautjucken
10033371	painful	schmerzhaft
10033371	painful	schmerzhaft
10047895	lost about 65 lbs	etwa 65 lbs verloren
10016322	feeling like absolute crap	sich wie absoluter Mist fühlen
10067484	reaction	Reaktion
10033371	hurting	verletzend
10015958	eye is still very sore	Das Auge tut immer noch sehr weh
10041349	putting me to sleep	mich einschläfern
10020751	allergic reaction	allergische Reaktion
10019133	hangover	Kater
10000269	abscess	Abszess
10028813	nauseous	Übelkeit
10033664	panic attack	Panikattacke
10033371	painful	schmerzhaft
10025482	sick	krank
10025482	sick	krank
10033371	pain	Schmerz
10003239	joints hotter and sorer	Fugen heißer und sorer
10043458	thirst	Durst
10022086	needle and the damage done	Nadel und der verursachte Schaden
10033371	painful shot	schmerzhafter Schuss
10022000	flu	Grippe
10048010	withdrawal	Rückzug
10003239	joint pain	Gelenkschmerzen
10033371	pain	Schmerz
10037844	rash	vorschnell
10012735	diarrhea	Durchfall
10061598	kills my immune system	tötet mein Immunsystem
